UserID,Name,Age,City,TradingCategories,AccountBalance,ExperienceLevel
94f30485,Anthony Miles,45,Lisafurt,EQ,285984.76,Expert
94f30485,Anthony Miles,45,Lisafurt,DER,285984.76,Expert
0edf973c,Mike Vasquez,44,Austinshire,EQ,251636.2,Beginner
0edf973c,Mike Vasquez,44,Austinshire,MF,251636.2,Beginner
8ad44059,James Jones,42,Port Nicholas,IDX,510588.44,Expert
8ad44059,James Jones,42,Port Nicholas,BOND,510588.44,Expert
8ad44059,James Jones,42,Port Nicholas,DER,510588.44,Expert
7e41fa55,Wayne Davis,55,Cooperbury,DER,365749.29,Intermediate
7e41fa55,Wayne Davis,55,Cooperbury,MF,365749.29,Intermediate
683ce270,Ryan Jarvis,20,Ramirezmouth,IDX,823694.06,Expert
683ce270,Ryan Jarvis,20,Ramirezmouth,COM,823694.06,Expert
683ce270,Ryan Jarvis,20,Ramirezmouth,DER,823694.06,Expert
402d5a27,Felicia Gomez,20,New Brian,IDX,925566.83,Intermediate
402d5a27,Felicia Gomez,20,New Brian,DER,925566.83,Intermediate
402d5a27,Felicia Gomez,20,New Brian,BOND,925566.83,Intermediate
226f7b21,Emily Jackson,43,Sheaview,CUR,235449.26,Beginner
226f7b21,Emily Jackson,43,Sheaview,BOND,235449.26,Beginner
9ec89fb0,Michele Neal,48,Port Michael,IDX,875075.33,Beginner
9ec89fb0,Michele Neal,48,Port Michael,BOND,875075.33,Beginner
8baeda8c,Sharon Miller,37,South Joshua,IDX,482256.62,Beginner
8baeda8c,Sharon Miller,37,South Joshua,COM,482256.62,Beginner
7e1f8e47,Cameron Harvey,40,South Michaelborough,EQ,296721.53,Beginner
7e1f8e47,Cameron Harvey,40,South Michaelborough,MF,296721.53,Beginner
7e1f8e47,Cameron Harvey,40,South Michaelborough,BOND,296721.53,Beginner
f2eb6b1a,Joanna Lopez,38,South Derekfort,DER,735654.87,Expert
f2eb6b1a,Joanna Lopez,38,South Derekfort,EQ,735654.87,Expert
14bb3a57,Ryan Harrison,47,South Nathanburgh,MF,251656.58,Intermediate
4cdc8e98,Mark Osborne,48,Lake Deanberg,MF,257431.86,Beginner
2732cbaf,Matthew West,42,Adrienneport,COM,623985.08,Expert
2732cbaf,Matthew West,42,Adrienneport,MF,623985.08,Expert
a365ae95,Lisa Rubio,25,Conwaychester,BOND,811385.35,Expert
ae77f17b,Justin Mendoza,50,North Samanthachester,MF,742845.67,Expert
ae77f17b,Justin Mendoza,50,North Samanthachester,BOND,742845.67,Expert
bea801ef,Martha Freeman,35,North Bryanfurt,EQ,364137.84,Beginner
bea801ef,Martha Freeman,35,North Bryanfurt,DER,364137.84,Beginner
bea801ef,Martha Freeman,35,North Bryanfurt,BOND,364137.84,Beginner
f9b46776,Allison Rosario,59,East Jacob,DER,24767.56,Beginner
37dd30b6,Sandra Garcia,54,Port Frankbury,CUR,710935.31,Expert
37dd30b6,Sandra Garcia,54,Port Frankbury,EQ,710935.31,Expert
37dd30b6,Sandra Garcia,54,Port Frankbury,MF,710935.31,Expert
0d189b05,Jeffery Preston,58,West Jamestown,MF,268606.23,Expert
0d189b05,Jeffery Preston,58,West Jamestown,COM,268606.23,Expert
e7fcb746,Paula Kennedy,23,East Dominic,CUR,315823.55,Intermediate
e7fcb746,Paula Kennedy,23,East Dominic,EQ,315823.55,Intermediate
6d74a01a,Michael Lara,25,North Michelle,IDX,980698.69,Expert
6d74a01a,Michael Lara,25,North Michelle,EQ,980698.69,Expert
6d74a01a,Michael Lara,25,North Michelle,COM,980698.69,Expert
538fdc98,Theresa Johnson,39,West Randy,BOND,193556.44,Beginner
538fdc98,Theresa Johnson,39,West Randy,COM,193556.44,Beginner
538fdc98,Theresa Johnson,39,West Randy,CUR,193556.44,Beginner
6f9570a2,Timothy Davis,51,Port Johnstad,IDX,565073.85,Beginner
6f9570a2,Timothy Davis,51,Port Johnstad,MF,565073.85,Beginner
6f9570a2,Timothy Davis,51,Port Johnstad,COM,565073.85,Beginner
c2ad1538,Lisa Olson,36,Mariachester,BOND,787903.26,Expert
c2ad1538,Lisa Olson,36,Mariachester,EQ,787903.26,Expert
c2ad1538,Lisa Olson,36,Mariachester,MF,787903.26,Expert
e09d0667,Sydney Ramirez MD,45,North Jay,BOND,674352.23,Expert
3af3117e,Robert Meyer,31,Lake Kathyview,DER,204776.45,Beginner
3af3117e,Robert Meyer,31,Lake Kathyview,IDX,204776.45,Beginner
3af3117e,Robert Meyer,31,Lake Kathyview,CUR,204776.45,Beginner
bcd19595,Colin Lester,47,Stephaniemouth,IDX,925183.78,Beginner
bcd19595,Colin Lester,47,Stephaniemouth,CUR,925183.78,Beginner
bcd19595,Colin Lester,47,Stephaniemouth,MF,925183.78,Beginner
85917689,Lauren Henderson,37,Christopherfort,CUR,902722.59,Expert
85917689,Lauren Henderson,37,Christopherfort,MF,902722.59,Expert
57cc2507,Robert Patterson,25,Michaelchester,MF,62143.0,Intermediate
6353ca92,David Reilly,44,Lake Patricia,DER,99500.32,Expert
acd4e506,Heather Walsh,40,Douglasview,IDX,341029.07,Expert
acd4e506,Heather Walsh,40,Douglasview,COM,341029.07,Expert
acd4e506,Heather Walsh,40,Douglasview,EQ,341029.07,Expert
2ffb3e02,Christine Martinez,21,New Shaneland,IDX,76831.47,Beginner
2ffb3e02,Christine Martinez,21,New Shaneland,CUR,76831.47,Beginner
cfc5c5c8,Megan Burke,20,North Martin,COM,56378.51,Expert
cfc5c5c8,Megan Burke,20,North Martin,CUR,56378.51,Expert
cfc5c5c8,Megan Burke,20,North Martin,MF,56378.51,Expert
229d890c,Sara Nelson,40,Herrerafurt,MF,370769.34,Beginner
229d890c,Sara Nelson,40,Herrerafurt,COM,370769.34,Beginner
229d890c,Sara Nelson,40,Herrerafurt,EQ,370769.34,Beginner
4fcddc78,Kathleen Hill,42,Lake Kristenview,CUR,317583.48,Beginner
4fcddc78,Kathleen Hill,42,Lake Kristenview,MF,317583.48,Beginner
a66d27ce,John Smith,54,North Lisa,MF,886503.94,Intermediate
a66d27ce,John Smith,54,North Lisa,BOND,886503.94,Intermediate
569bc433,Emily Herring,44,Laurenland,EQ,892958.95,Beginner
569bc433,Emily Herring,44,Laurenland,IDX,892958.95,Beginner
908935e1,Tammy Pineda,59,East Daisy,DER,361321.84,Expert
908935e1,Tammy Pineda,59,East Daisy,BOND,361321.84,Expert
1f92aea7,Clayton Conrad,42,North Brittanyside,BOND,853831.89,Expert
1f92aea7,Clayton Conrad,42,North Brittanyside,MF,853831.89,Expert
1f92aea7,Clayton Conrad,42,North Brittanyside,DER,853831.89,Expert
c954d688,James Robinson,20,South Danny,COM,332560.09,Intermediate
c954d688,James Robinson,20,South Danny,BOND,332560.09,Intermediate
31086027,James Hernandez,57,Samanthaport,COM,232771.1,Expert
31086027,James Hernandez,57,Samanthaport,BOND,232771.1,Expert
291dc123,James Buckley,49,New Stephanie,BOND,238294.82,Beginner
bbbe42eb,Joel Davenport,30,Nicoleberg,BOND,867855.42,Expert
9feced23,Amanda Cochran,20,Goldenstad,BOND,849899.61,Expert
9feced23,Amanda Cochran,20,Goldenstad,IDX,849899.61,Expert
9feced23,Amanda Cochran,20,Goldenstad,CUR,849899.61,Expert
77107cba,Marcus Roach,20,Sarahborough,MF,792585.13,Intermediate
54355478,Lauren Horn,50,Teresaside,EQ,870818.82,Beginner
54355478,Lauren Horn,50,Teresaside,COM,870818.82,Beginner
a3d20e26,Jeremy Raymond,38,South Wesley,COM,150402.27,Beginner
a3d20e26,Jeremy Raymond,38,South Wesley,IDX,150402.27,Beginner
a3d20e26,Jeremy Raymond,38,South Wesley,DER,150402.27,Beginner
9b119faf,Dana Gates,25,Nancyborough,MF,682309.02,Expert
9b119faf,Dana Gates,25,Nancyborough,DER,682309.02,Expert
9b119faf,Dana Gates,25,Nancyborough,BOND,682309.02,Expert
02089d88,Margaret King,35,Ramosland,COM,605238.79,Beginner
02089d88,Margaret King,35,Ramosland,MF,605238.79,Beginner
544db53a,Bruce Hernandez,36,West Zacharyborough,CUR,587743.04,Beginner
544db53a,Bruce Hernandez,36,West Zacharyborough,DER,587743.04,Beginner
544db53a,Bruce Hernandez,36,West Zacharyborough,EQ,587743.04,Beginner
a5fb3993,Melissa Lambert,30,North Jeffrey,EQ,249853.33,Beginner
ce07bb11,Keith Phillips,34,South Adrianshire,CUR,182474.25,Beginner
ce07bb11,Keith Phillips,34,South Adrianshire,DER,182474.25,Beginner
36c5fa12,Alexis Craig,56,North Thomas,COM,180893.62,Beginner
36c5fa12,Alexis Craig,56,North Thomas,IDX,180893.62,Beginner
36c5fa12,Alexis Craig,56,North Thomas,CUR,180893.62,Beginner
bbdddee0,John Ramirez,45,Sarahtown,BOND,263899.62,Expert
bbdddee0,John Ramirez,45,Sarahtown,COM,263899.62,Expert
bbdddee0,John Ramirez,45,Sarahtown,EQ,263899.62,Expert
acc7d161,Shawn Perkins,27,Davishaven,CUR,783134.22,Beginner
acc7d161,Shawn Perkins,27,Davishaven,EQ,783134.22,Beginner
ff7ff624,Cynthia Taylor,42,Rhondahaven,BOND,179194.69,Beginner
ff7ff624,Cynthia Taylor,42,Rhondahaven,IDX,179194.69,Beginner
53d33b39,William Patterson,46,Carlsontown,DER,357734.26,Beginner
d193ed9a,Gregory Lee,45,South Brandy,CUR,277346.26,Expert
d193ed9a,Gregory Lee,45,South Brandy,EQ,277346.26,Expert
d193ed9a,Gregory Lee,45,South Brandy,BOND,277346.26,Expert
a590bec0,Jessica Lopez,54,North Kylie,DER,769081.34,Beginner
fea2bce3,Adriana Dennis,40,Lake Tammy,DER,412613.22,Beginner
fea2bce3,Adriana Dennis,40,Lake Tammy,MF,412613.22,Beginner
fea2bce3,Adriana Dennis,40,Lake Tammy,COM,412613.22,Beginner
21cd3e8c,Heather Evans,46,Port Melanie,EQ,313966.44,Expert
21cd3e8c,Heather Evans,46,Port Melanie,COM,313966.44,Expert
a78b8d58,Mark Morris,30,South Nicholasberg,IDX,742750.37,Intermediate
a78b8d58,Mark Morris,30,South Nicholasberg,EQ,742750.37,Intermediate
a78b8d58,Mark Morris,30,South Nicholasberg,CUR,742750.37,Intermediate
dce41532,Zachary Cooper,30,New Susan,CUR,726831.19,Expert
dce41532,Zachary Cooper,30,New Susan,MF,726831.19,Expert
96727ad5,Kimberly Mckinney,35,East Apriltown,EQ,594760.49,Beginner
a5d56f05,Thomas Sims,50,West Kathrynborough,DER,511505.16,Expert
859a71ad,Gregory Roberson,36,Ginachester,IDX,484480.66,Beginner
1ef3fcf1,Todd Jennings,35,Travisport,MF,757492.66,Beginner
1ef3fcf1,Todd Jennings,35,Travisport,EQ,757492.66,Beginner
d3c2ffff,Dr. Henry Hernandez,37,South Ericafurt,IDX,24895.81,Intermediate
d3c2ffff,Dr. Henry Hernandez,37,South Ericafurt,MF,24895.81,Intermediate
94c3b857,Kyle Walter,48,Joseview,COM,861152.63,Intermediate
94c3b857,Kyle Walter,48,Joseview,EQ,861152.63,Intermediate
b6e80e04,Jason Guerrero,27,Riveraburgh,IDX,915479.39,Intermediate
b6e80e04,Jason Guerrero,27,Riveraburgh,CUR,915479.39,Intermediate
b6e80e04,Jason Guerrero,27,Riveraburgh,COM,915479.39,Intermediate
ebd31881,Stacy Lowe,23,North Jessica,DER,746466.9,Intermediate
7623d9ba,Jenna Harrison,21,East Jack,CUR,640373.69,Expert
0864f8ae,Wendy Porter,55,East Kyle,IDX,12123.49,Expert
0864f8ae,Wendy Porter,55,East Kyle,BOND,12123.49,Expert
0864f8ae,Wendy Porter,55,East Kyle,COM,12123.49,Expert
5ab4bd4a,Michael Morgan,41,Johnsonshire,CUR,428744.24,Beginner
5ab4bd4a,Michael Morgan,41,Johnsonshire,IDX,428744.24,Beginner
5ab4bd4a,Michael Morgan,41,Johnsonshire,DER,428744.24,Beginner
1338ee28,Jacqueline Cole,52,Adamsberg,IDX,223485.62,Intermediate
1338ee28,Jacqueline Cole,52,Adamsberg,EQ,223485.62,Intermediate
1338ee28,Jacqueline Cole,52,Adamsberg,DER,223485.62,Intermediate
99c65b71,Kathy Stevens,26,New Katelynside,DER,25182.36,Expert
b132dafb,April Jackson,42,West Ann,COM,494410.86,Beginner
b132dafb,April Jackson,42,West Ann,EQ,494410.86,Beginner
50a53164,Elizabeth Ford,25,Port Jonathanport,CUR,306015.83,Beginner
c0498e65,Travis Rodriguez,46,Williamsview,MF,610822.86,Intermediate
640eda8f,Jason Page,22,North Ginahaven,COM,560511.4,Beginner
640eda8f,Jason Page,22,North Ginahaven,CUR,560511.4,Beginner
5a6245c5,Tamara Baker,58,Thompsonfurt,CUR,472988.21,Intermediate
5a6245c5,Tamara Baker,58,Thompsonfurt,MF,472988.21,Intermediate
5a6245c5,Tamara Baker,58,Thompsonfurt,EQ,472988.21,Intermediate
630b2b1a,Andrew Guzman,42,Sullivanland,DER,128617.15,Expert
630b2b1a,Andrew Guzman,42,Sullivanland,IDX,128617.15,Expert
630b2b1a,Andrew Guzman,42,Sullivanland,COM,128617.15,Expert
0d9cf697,Michael Henderson,53,East Kylefurt,EQ,564851.64,Intermediate
0d9cf697,Michael Henderson,53,East Kylefurt,BOND,564851.64,Intermediate
0d9cf697,Michael Henderson,53,East Kylefurt,MF,564851.64,Intermediate
e1b63768,William Scott,28,North Sandy,DER,155274.35,Intermediate
e1b63768,William Scott,28,North Sandy,BOND,155274.35,Intermediate
e1b63768,William Scott,28,North Sandy,MF,155274.35,Intermediate
ea3ce781,Vickie Morrison,40,Lake Kimtown,MF,166163.67,Beginner
7305c623,Jody Edwards,41,West Robinville,CUR,605080.62,Expert
eb26ed3c,Jimmy Hart,40,East Manuel,COM,30882.42,Intermediate
1544be14,Jack Nelson,25,Simonfort,MF,685212.18,Expert
1544be14,Jack Nelson,25,Simonfort,BOND,685212.18,Expert
383674ee,Yolanda Moody,21,Smithchester,CUR,607406.41,Beginner
383674ee,Yolanda Moody,21,Smithchester,MF,607406.41,Beginner
383674ee,Yolanda Moody,21,Smithchester,IDX,607406.41,Beginner
8e9ea455,Lauren Johnson,27,Nicholsonville,IDX,515807.23,Beginner
8e9ea455,Lauren Johnson,27,Nicholsonville,BOND,515807.23,Beginner
8e9ea455,Lauren Johnson,27,Nicholsonville,DER,515807.23,Beginner
8b2c8abc,Cassandra Williams,21,Doughertyport,DER,228594.51,Intermediate
8b2c8abc,Cassandra Williams,21,Doughertyport,CUR,228594.51,Intermediate
ca213d24,Kristine Sanders,42,North Annette,COM,547445.27,Intermediate
ca213d24,Kristine Sanders,42,North Annette,IDX,547445.27,Intermediate
ca213d24,Kristine Sanders,42,North Annette,EQ,547445.27,Intermediate
4a5f8cee,Mariah Barnett,39,New Raymond,EQ,859160.09,Beginner
e472e751,Cheryl Sheppard,54,Lake Randyshire,IDX,183638.31,Intermediate
e472e751,Cheryl Sheppard,54,Lake Randyshire,EQ,183638.31,Intermediate
e472e751,Cheryl Sheppard,54,Lake Randyshire,CUR,183638.31,Intermediate
8efefc8c,Karen Soto,55,Dominguezmouth,DER,496322.81,Expert
8efefc8c,Karen Soto,55,Dominguezmouth,CUR,496322.81,Expert
8efefc8c,Karen Soto,55,Dominguezmouth,MF,496322.81,Expert
441152b4,George Bates,25,South Lindseyside,CUR,439932.17,Beginner
441152b4,George Bates,25,South Lindseyside,IDX,439932.17,Beginner
441152b4,George Bates,25,South Lindseyside,DER,439932.17,Beginner
c6936954,Julia Nguyen,34,North Ninaton,MF,716091.21,Intermediate
c6936954,Julia Nguyen,34,North Ninaton,DER,716091.21,Intermediate
c6936954,Julia Nguyen,34,North Ninaton,IDX,716091.21,Intermediate
26e89aca,Nathan Lutz,35,Lake Michael,EQ,233310.94,Beginner
26e89aca,Nathan Lutz,35,Lake Michael,IDX,233310.94,Beginner
5ccbc1de,Monica Smith,47,Christensenstad,CUR,860013.37,Intermediate
5ccbc1de,Monica Smith,47,Christensenstad,MF,860013.37,Intermediate
226113dc,Jason Goodwin,44,Port Lindaview,IDX,815927.14,Beginner
88deb7ca,Bradley Young,56,East Cody,MF,527542.66,Beginner
88deb7ca,Bradley Young,56,East Cody,DER,527542.66,Beginner
1e96a629,Dennis Lee,38,Wrightmouth,CUR,465037.08,Expert
c802405e,Kaitlyn Scott,41,Collinsport,EQ,395275.62,Intermediate
c802405e,Kaitlyn Scott,41,Collinsport,MF,395275.62,Intermediate
f70f93a6,Kelly Lloyd,40,Pittmanberg,EQ,451167.0,Intermediate
f70f93a6,Kelly Lloyd,40,Pittmanberg,BOND,451167.0,Intermediate
4c77721a,Heidi Wilson,24,Michaelchester,BOND,671336.16,Intermediate
4c77721a,Heidi Wilson,24,Michaelchester,CUR,671336.16,Intermediate
4c77721a,Heidi Wilson,24,Michaelchester,IDX,671336.16,Intermediate
08068ef3,Shelia Hunt,51,Christinetown,COM,111231.11,Intermediate
ba3119a1,Eileen Jefferson,54,Harriston,CUR,798454.47,Expert
ba3119a1,Eileen Jefferson,54,Harriston,COM,798454.47,Expert
ba3c7b7b,Nancy Nelson,43,North Davidstad,EQ,316841.62,Expert
ba3c7b7b,Nancy Nelson,43,North Davidstad,BOND,316841.62,Expert
757db6b7,Jason Thompson,53,Lake Sheila,MF,462150.29,Expert
757db6b7,Jason Thompson,53,Lake Sheila,CUR,462150.29,Expert
938a5027,Lisa Brown,38,North Audrey,IDX,723342.46,Expert
938a5027,Lisa Brown,38,North Audrey,DER,723342.46,Expert
938a5027,Lisa Brown,38,North Audrey,COM,723342.46,Expert
99d2bc6d,Ronald Thompson,25,Webbborough,MF,75724.53,Intermediate
3b5d40cb,Daniel Moore,29,South Cesar,CUR,345030.21,Expert
3b5d40cb,Daniel Moore,29,South Cesar,DER,345030.21,Expert
ac9a6bc4,Terri Lopez,38,New Scottside,IDX,331227.2,Beginner
ac9a6bc4,Terri Lopez,38,New Scottside,COM,331227.2,Beginner
ac9a6bc4,Terri Lopez,38,New Scottside,DER,331227.2,Beginner
6983abfb,Nicole Thomas,52,East Brandon,BOND,31533.26,Intermediate
6983abfb,Nicole Thomas,52,East Brandon,CUR,31533.26,Intermediate
6983abfb,Nicole Thomas,52,East Brandon,COM,31533.26,Intermediate
36bca4bd,Richard Rivera,39,Lindachester,IDX,688383.73,Expert
36bca4bd,Richard Rivera,39,Lindachester,CUR,688383.73,Expert
36bca4bd,Richard Rivera,39,Lindachester,BOND,688383.73,Expert
cc85765d,Rebecca Bell,44,Bryanside,MF,354782.33,Beginner
cc85765d,Rebecca Bell,44,Bryanside,DER,354782.33,Beginner
cc85765d,Rebecca Bell,44,Bryanside,IDX,354782.33,Beginner
47c77022,Christopher White,51,Moraborough,MF,486678.08,Expert
1a10322f,Dawn Daniel,48,West James,EQ,38015.59,Intermediate
1a10322f,Dawn Daniel,48,West James,COM,38015.59,Intermediate
1a10322f,Dawn Daniel,48,West James,CUR,38015.59,Intermediate
d68cd0dd,James Reed,21,West Amanda,EQ,733787.71,Intermediate
d68cd0dd,James Reed,21,West Amanda,DER,733787.71,Intermediate
d68cd0dd,James Reed,21,West Amanda,IDX,733787.71,Intermediate
1e39944b,Lisa Rangel,59,South Cindyfurt,MF,239754.94,Expert
1e39944b,Lisa Rangel,59,South Cindyfurt,EQ,239754.94,Expert
606c468e,James Smith,41,Nataliechester,COM,245220.31,Beginner
606c468e,James Smith,41,Nataliechester,MF,245220.31,Beginner
957dc9e4,Maria Mason,56,Charlesfort,MF,115715.5,Beginner
d2ed8dea,Travis Peterson,21,Tinaland,BOND,324479.36,Beginner
d2ed8dea,Travis Peterson,21,Tinaland,DER,324479.36,Beginner
356fa8e3,James Smith,35,South Samanthabury,CUR,772931.61,Intermediate
3af42b5c,Gilbert Nelson,56,Keithshire,EQ,353934.25,Beginner
58cdfb96,Melissa Gonzalez,49,Jillhaven,EQ,634037.54,Intermediate
b6b037ae,Mr. Roger Zimmerman,44,East Shannonfort,COM,497330.5,Beginner
b6b037ae,Mr. Roger Zimmerman,44,East Shannonfort,BOND,497330.5,Beginner
b6b037ae,Mr. Roger Zimmerman,44,East Shannonfort,CUR,497330.5,Beginner
a5dad7e0,Terry French,50,West Sandra,MF,200643.48,Beginner
a63ed711,Dale Young,56,Boylebury,COM,960723.77,Beginner
cad88b0c,Dennis Johnson,55,Port Jonathan,DER,305783.58,Beginner
cad88b0c,Dennis Johnson,55,Port Jonathan,IDX,305783.58,Beginner
cad88b0c,Dennis Johnson,55,Port Jonathan,EQ,305783.58,Beginner
4589c93d,Jose Jackson,33,Franklinberg,BOND,869050.31,Beginner
4589c93d,Jose Jackson,33,Franklinberg,COM,869050.31,Beginner
ce82de44,Xavier Simmons,42,Wallaceshire,MF,656812.95,Beginner
5f778adb,Elizabeth Kelley,52,Lake Nicoleton,BOND,959816.73,Beginner
81398c56,Michael Mcgee,20,Alvaradobury,CUR,177742.61,Expert
81398c56,Michael Mcgee,20,Alvaradobury,IDX,177742.61,Expert
68ed0ad4,Erin Shannon,35,Millermouth,DER,211111.53,Intermediate
b65695a9,Sherri Best,42,Mccarthyburgh,IDX,511595.81,Expert
b65695a9,Sherri Best,42,Mccarthyburgh,EQ,511595.81,Expert
cee28bde,Anthony Evans,25,Colemanhaven,DER,324911.05,Expert
30597f49,Adrian Keller,55,Jenniferville,IDX,472189.39,Intermediate
30597f49,Adrian Keller,55,Jenniferville,CUR,472189.39,Intermediate
7ae00c74,Joshua Meadows,28,Lake Teresa,IDX,335264.61,Intermediate
7ae00c74,Joshua Meadows,28,Lake Teresa,BOND,335264.61,Intermediate
7ae00c74,Joshua Meadows,28,Lake Teresa,CUR,335264.61,Intermediate
e05f4e0f,Elizabeth Lopez,59,Jonathanton,COM,689487.51,Expert
1540800a,Christine Cain,49,West Christianborough,DER,38691.68,Expert
86d34359,Sabrina Whitaker,39,East Sarahaven,COM,982348.61,Intermediate
c9eadb68,Dawn Clark,46,Lake Cameron,COM,843424.75,Intermediate
ef099d2d,Brenda Holt,49,Scottview,CUR,492290.51,Expert
ef099d2d,Brenda Holt,49,Scottview,IDX,492290.51,Expert
ef099d2d,Brenda Holt,49,Scottview,EQ,492290.51,Expert
eb4bfcd2,Amber Lee,51,Floydchester,BOND,640471.92,Expert
eb4bfcd2,Amber Lee,51,Floydchester,CUR,640471.92,Expert
eb4bfcd2,Amber Lee,51,Floydchester,DER,640471.92,Expert
1aba8a54,Michael Miles,25,North Ronnie,CUR,473557.79,Expert
1aba8a54,Michael Miles,25,North Ronnie,IDX,473557.79,Expert
8d0d66f2,Loretta Rodriguez,23,Robertfurt,MF,218229.8,Beginner
8d0d66f2,Loretta Rodriguez,23,Robertfurt,BOND,218229.8,Beginner
8d0d66f2,Loretta Rodriguez,23,Robertfurt,EQ,218229.8,Beginner
421a1ecf,Brandy Gardner,43,Lake Danielville,MF,348448.98,Expert
421a1ecf,Brandy Gardner,43,Lake Danielville,EQ,348448.98,Expert
fd479747,William Walton,52,Fletcherview,BOND,375847.02,Expert
5e0fc457,Erin Gillespie,24,Lake Marcus,COM,985808.62,Expert
5e0fc457,Erin Gillespie,24,Lake Marcus,CUR,985808.62,Expert
5e0fc457,Erin Gillespie,24,Lake Marcus,DER,985808.62,Expert
4b463f76,Holly Cook,21,Lake Matthewtown,DER,712500.79,Expert
d0d43154,Daniel Sanders,22,North Heatherchester,IDX,185960.77,Expert
810c6403,Jamie Brady,59,Davisshire,MF,655037.28,Intermediate
57602491,Anthony Gutierrez,50,Robinberg,COM,208050.53,Beginner
57602491,Anthony Gutierrez,50,Robinberg,CUR,208050.53,Beginner
043c0078,Joseph Smith,48,Hayesborough,COM,378195.52,Beginner
043c0078,Joseph Smith,48,Hayesborough,EQ,378195.52,Beginner
811a584c,Sandra Clark,57,Lake Beth,CUR,889210.71,Beginner
171af534,Richard Gill,53,New Martin,EQ,878212.74,Expert
171af534,Richard Gill,53,New Martin,IDX,878212.74,Expert
171af534,Richard Gill,53,New Martin,MF,878212.74,Expert
7a470ca2,Teresa Williams,36,Carterside,EQ,719896.29,Expert
7a470ca2,Teresa Williams,36,Carterside,IDX,719896.29,Expert
ef97ad27,Melissa Mendez,22,South Lauramouth,COM,333266.25,Beginner
71f22248,William Williams,59,Thompsonport,CUR,827570.61,Beginner
5fb535ab,Madison Fisher,28,Brandymouth,COM,982308.87,Expert
7c8d2223,Alicia Parker,23,South Julie,MF,367646.05,Intermediate
7c8d2223,Alicia Parker,23,South Julie,CUR,367646.05,Intermediate
d873f53f,Mary King,45,Solomonview,COM,127837.41,Intermediate
d873f53f,Mary King,45,Solomonview,DER,127837.41,Intermediate
d873f53f,Mary King,45,Solomonview,BOND,127837.41,Intermediate
d1954002,Thomas Henry,40,South Johnville,IDX,98432.28,Beginner
d1954002,Thomas Henry,40,South Johnville,CUR,98432.28,Beginner
d1954002,Thomas Henry,40,South Johnville,COM,98432.28,Beginner
d8d8c5ef,James Dudley,39,Morrismouth,EQ,59298.47,Intermediate
d8d8c5ef,James Dudley,39,Morrismouth,COM,59298.47,Intermediate
d8d8c5ef,James Dudley,39,Morrismouth,IDX,59298.47,Intermediate
cc5a3103,Tyrone Edwards,21,South Bradley,BOND,416067.35,Expert
cc5a3103,Tyrone Edwards,21,South Bradley,MF,416067.35,Expert
9420b56b,Michael Swanson,35,Staciefurt,IDX,973872.74,Expert
92b97f5d,Jodi Wu,39,Michaelfort,IDX,641118.11,Beginner
877ac841,Cynthia Macdonald,58,Greenmouth,COM,782688.02,Intermediate
877ac841,Cynthia Macdonald,58,Greenmouth,EQ,782688.02,Intermediate
877ac841,Cynthia Macdonald,58,Greenmouth,MF,782688.02,Intermediate
97d8925d,Jennifer Rodriguez,54,Lanechester,BOND,286233.13,Intermediate
97d8925d,Jennifer Rodriguez,54,Lanechester,EQ,286233.13,Intermediate
97d8925d,Jennifer Rodriguez,54,Lanechester,MF,286233.13,Intermediate
e9aed9aa,Melanie Houston,49,Juanberg,IDX,634884.45,Beginner
e9aed9aa,Melanie Houston,49,Juanberg,EQ,634884.45,Beginner
71bf3331,Michael White,43,Heatherchester,CUR,180293.18,Beginner
71bf3331,Michael White,43,Heatherchester,BOND,180293.18,Beginner
bde1abe4,Jackson Lewis,20,Brianstad,BOND,289323.13,Expert
bde1abe4,Jackson Lewis,20,Brianstad,IDX,289323.13,Expert
ab6cc73f,Kristina Stewart,46,Danielleville,IDX,652745.97,Expert
ab6cc73f,Kristina Stewart,46,Danielleville,EQ,652745.97,Expert
15952131,Jennifer Martinez,21,Robertstad,IDX,257606.0,Beginner
66b47067,Ryan Bowman,40,West Erinport,DER,354884.86,Beginner
66b47067,Ryan Bowman,40,West Erinport,MF,354884.86,Beginner
00b682ff,Robert Aguilar,59,Sandrachester,CUR,232943.32,Beginner
c6e37c6c,Maria Cooper,59,New Karenport,BOND,75917.21,Beginner
c6e37c6c,Maria Cooper,59,New Karenport,MF,75917.21,Beginner
c6e37c6c,Maria Cooper,59,New Karenport,IDX,75917.21,Beginner
8bc12668,Patrick Burnett,38,Angelastad,EQ,253306.04,Beginner
8bc12668,Patrick Burnett,38,Angelastad,IDX,253306.04,Beginner
88e01a98,Richard Ortiz,23,East Paul,DER,825273.2,Beginner
88e01a98,Richard Ortiz,23,East Paul,EQ,825273.2,Beginner
83cd8b96,Martin Vasquez,25,West Angel,BOND,145068.41,Beginner
da928a63,Mr. Jared Moreno,33,Valentineburgh,BOND,155613.92,Beginner
6cbe0808,Tara Andrews,41,Murphyberg,EQ,660845.61,Expert
6cbe0808,Tara Andrews,41,Murphyberg,COM,660845.61,Expert
e4ec2bd8,Melissa Martinez,28,New Melissa,BOND,437015.48,Beginner
e4ec2bd8,Melissa Martinez,28,New Melissa,MF,437015.48,Beginner
e4ec2bd8,Melissa Martinez,28,New Melissa,COM,437015.48,Beginner
bf959a8c,Rebecca Barry,57,Normanberg,COM,426387.6,Beginner
